c alpha coal mu x0 hom homLow homHigh
250 1.85 0.01 0.1 148.41 2.62228e-05 2.54726e-05 2.699e-05
250 1.85 0.01 1 148.41 1.51794e-06 1.43196e-06 1.60635e-06
250 1.85 0.1 0.001 148.41 0.0034153 0.00338387 0.00344729
250 1.85 0.1 0.01 148.41 0.00110878 0.00109184 0.00112605
250 1.85 0.1 0.1 148.41 0.000262191 0.000254462 0.000269952
250 1.85 0.1 1 148.41 1.51794e-05 1.43432e-05 1.60351e-05
250 1.85 1 0.001 148.41 0.0335739 0.0332728 0.0338887
250 1.85 1 0.01 148.41 0.0110307 0.0108587 0.011205
250 1.85 1 0.1 148.41 0.0026196 0.00254461 0.00269456
250 1.85 1 1 148.41 0.000151794 0.000143281 0.000160475
250 1.85 0.01 0.001 162755 6.16796e-09 2.81635e-09 1.00548e-08
250 1.85 0.01 0.01 162755 1.5666e-12 2.33914e-13 2.89929e-12
250 1.85 0.01 0.1 162755 1.31665e-46 3.65381e-54 2.6333e-46
250 1.85 0.01 1 162755 0 0 0
250 1.85 0.1 0.001 162755 6.16796e-08 2.81635e-08 1.00548e-07
250 1.85 0.1 0.01 162755 1.5666e-11 2.33914e-12 2.89929e-11
250 1.85 0.1 0.1 162755 1.31665e-45 3.65381e-53 2.6333e-45
250 1.85 0.1 1 162755 0 0 0
250 1.85 1 0.001 162755 6.16796e-07 2.81635e-07 1.00548e-06
250 1.85 1 0.01 162755 1.5666e-10 2.33914e-11 2.89929e-10
250 1.85 1 0.1 162755 1.31665e-44 3.65381e-52 2.6333e-44
250 1.85 1 1 162755 0 0 0
250 1.85 0.01 0.001 403.43 0.000333031 0.000329911 0.000336124
250 1.85 0.01 0.01 403.43 9.99687e-05 9.83104e-05 0.000101579
250 1.85 0.01 0.1 403.43 2.00527e-05 1.94055e-05 2.06918e-05
250 1.85 0.01 1 403.43 8.06348e-07 7.45758e-07 8.6799e-07
250 1.85 0.1 0.001 403.43 0.00332105 0.0032897 0.00335266
250 1.85 0.1 0.01 403.43 0.000998712 0.000982531 0.00101475
250 1.85 0.1 0.1 403.43 0.000200479 0.00019409 0.000206928
250 1.85 0.1 1 403.43 8.06285e-06 7.4478e-06 8.67901e-06
250 1.85 1 0.001 403.43 0.0326345 0.0323284 0.0329354
250 1.85 1 0.01 403.43 0.00992662 0.00976868 0.0100867
250 1.85 1 0.1 403.43 0.00200181 0.00193721 0.00206552
250 1.85 1 1 403.43 8.05892e-05 7.44886e-05 8.68087e-05
250 1.85 0.01 0.001 1096.63 0.000293936 0.00029104 0.000296878
250 1.85 0.01 0.01 1096.63 7.07106e-05 6.94682e-05 7.19922e-05
250 1.85 0.01 0.1 1096.63 6.68527e-06 6.38905e-06 6.98488e-06
250 1.85 0.01 1 1096.63 4.29164e-08 3.15549e-08 5.39728e-08
250 1.85 0.1 0.001 1096.63 0.00293099 0.00290152 0.00296022
250 1.85 0.1 0.01 1096.63 0.000706417 0.000693656 0.000719249
250 1.85 0.1 0.1 1096.63 6.68364e-05 6.38659e-05 6.98333e-05
250 1.85 0.1 1 1096.63 4.29164e-07 3.15208e-07 5.42997e-07
250 1.85 1 0.001 1096.63 0.0287914 0.0285114 0.0290689
250 1.85 1 0.01 1096.63 0.00702118 0.0068964 0.00714531
250 1.85 1 0.1 1096.63 0.00066734 0.000637713 0.000696817
250 1.85 1 1 1096.63 4.29164e-06 3.15963e-06 5.40912e-06
250 1.85 0.01 0.001 2980.96 0.00020941 0.000207121 0.000211745
250 1.85 0.01 0.01 2980.96 2.59672e-05 2.53153e-05 2.66019e-05
250 1.85 0.01 0.1 2980.96 3.74109e-07 3.26727e-07 4.21945e-07
250 1.85 0.01 1 2980.96 1.03264e-10 3.80094e-12 2.0245e-10
250 1.85 0.1 0.001 2980.96 0.00208837 0.00206502 0.00211152
250 1.85 0.1 0.01 2980.96 0.000259333 0.00025301 0.000265477
250 1.85 0.1 0.1 2980.96 3.74062e-06 3.27022e-06 4.2359e-06
250 1.85 0.1 1 2980.96 1.03264e-09 3.80353e-11 2.0248e-09
250 1.85 1 0.001 2980.96 0.0205276 0.0202999 0.020751
250 1.85 1 0.01 2980.96 0.00257208 0.00250929 0.00263332
250 1.85 1 0.1 2980.96 3.73769e-05 3.25732e-05 4.22085e-05
250 1.85 1 1 2980.96 1.03264e-08 3.83375e-10 2.02447e-08
250 1.85 0.01 0.001 8103.08 9.16931e-05 9.03093e-05 9.30255e-05
250 1.85 0.01 0.01 8103.08 2.66277e-06 2.52772e-06 2.79376e-06
250 1.85 0.01 0.1 8103.08 1.1139e-09 6.5051e-10 1.56649e-09
250 1.85 0.01 1 8103.08 5.73086e-29 2.8261e-31 1.14315e-28
250 1.85 0.1 0.001 8103.08 0.000914574 0.000900741 0.000928075
250 1.85 0.1 0.01 8103.08 2.66008e-05 2.52379e-05 2.79215e-05
250 1.85 0.1 0.1 8103.08 1.1139e-08 6.6146e-09 1.57371e-08
250 1.85 0.1 1 8103.08 5.73086e-28 2.82961e-30 1.14315e-27
250 1.85 1 0.001 8103.08 0.0089994 0.00886692 0.00912884
250 1.85 1 0.01 8103.08 0.000264312 0.000251372 0.000277599
250 1.85 1 0.1 8103.08 1.1139e-07 6.53392e-08 1.55885e-07
250 1.85 1 1 8103.08 5.73086e-27 2.8261e-29 1.14315e-26
250 1 0.01 0.001 0 7.7111e-05 7.54703e-05 7.87533e-05
250 1 0.01 0.01 0 4.88426e-05 4.75454e-05 5.00973e-05
250 1 0.01 0.1 0 2.11874e-05 2.04451e-05 2.19259e-05
250 1 0.01 1 0 1.75858e-06 1.66187e-06 1.85206e-06
250 1 0.1 0.001 0 0.000770733 0.000754126 0.000786794
250 1 0.1 0.01 0 0.000488311 0.000475464 0.000500621
250 1 0.1 0.1 0 0.000211873 0.000204428 0.00021914
250 1 0.1 1 0 1.75858e-05 1.66564e-05 1.8532e-05
250 1 1 0.001 0 0.00768356 0.00751638 0.00784497
250 1 1 0.01 0 0.00487582 0.00474984 0.00500144
250 1 1 0.1 0 0.00211866 0.00204633 0.00219172
250 1 1 1 0 0.000175858 0.000166701 0.000185459
250 1 0.01 0.001 1 7.78328e-05 7.61833e-05 7.94996e-05
250 1 0.01 0.01 1 4.90666e-05 4.77847e-05 5.03286e-05
250 1 0.01 0.1 1 2.06995e-05 1.99652e-05 2.14234e-05
250 1 0.01 1 1 1.74921e-06 1.65401e-06 1.84216e-06
250 1 0.1 0.001 1 0.000777891 0.00076127 0.000794676
250 1 0.1 0.01 1 0.000490528 0.000477884 0.000502788
250 1 0.1 0.1 1 0.000206983 0.000199696 0.000214363
250 1 0.1 1 1 1.74921e-05 1.65661e-05 1.84029e-05
250 1 1 0.001 1 0.00775136 0.00758613 0.00791812
250 1 1 0.01 1 0.00489663 0.00477069 0.00502338
250 1 1 0.1 1 0.00206908 0.00199819 0.0021428
250 1 1 1 1 0.000174921 0.000165575 0.000184139
250 1 0.01 0.001 2.7 7.88032e-05 7.71436e-05 8.0472e-05
250 1 0.01 0.01 2.7 4.96993e-05 4.84088e-05 5.09447e-05
250 1 0.01 0.1 2.7 2.08322e-05 2.01098e-05 2.15769e-05
250 1 0.01 1 2.7 1.6957e-06 1.60397e-06 1.78827e-06
250 1 0.1 0.001 2.7 0.00078763 0.000771247 0.000804023
250 1 0.1 0.01 2.7 0.000496839 0.000484076 0.000509324
250 1 0.1 0.1 2.7 0.000208294 0.000201066 0.000215804
250 1 0.1 1 2.7 1.69564e-05 1.60462e-05 1.78519e-05
250 1 1 0.001 2.7 0.00785097 0.00768196 0.0080176
250 1 1 0.01 2.7 0.00495868 0.00483208 0.00508641
250 1 1 0.1 2.7 0.00208116 0.00200757 0.00215423
250 1 1 1 2.7 0.000169525 0.000160316 0.000178815
250 1 0.01 0.001 54.6 7.98361e-05 7.81365e-05 8.15068e-05
250 1 0.01 0.01 54.6 5.21269e-05 5.08105e-05 5.34699e-05
250 1 0.01 0.1 54.6 2.31055e-05 2.23412e-05 2.38707e-05
250 1 0.01 1 54.6 1.96988e-06 1.8694e-06 2.06942e-06
250 1 0.1 0.001 54.6 0.000797957 0.000781444 0.000814963
250 1 0.1 0.01 54.6 0.000521032 0.000507656 0.000533937
250 1 0.1 0.1 54.6 0.00023098 0.000223357 0.000238841
250 1 0.1 1 54.6 1.9698e-05 1.86905e-05 2.06993e-05
250 1 1 0.001 54.6 0.00795407 0.00778944 0.00812489
250 1 1 0.01 54.6 0.00519533 0.00505953 0.00532345
250 1 1 0.1 54.6 0.00230506 0.00222907 0.00238246
250 1 1 1 54.6 0.000196936 0.000186901 0.000206782
250 1 0.01 0.001 7.39 7.89296e-05 7.72771e-05 8.06314e-05
250 1 0.01 0.01 7.39 5.10021e-05 4.97082e-05 5.22946e-05
250 1 0.01 0.1 7.39 2.20425e-05 2.13079e-05 2.28089e-05
250 1 0.01 1 7.39 1.84399e-06 1.74533e-06 1.94085e-06
250 1 0.1 0.001 7.39 0.000788706 0.000771595 0.000805494
250 1 0.1 0.01 7.39 0.00050974 0.000496929 0.000522758
250 1 0.1 0.1 7.39 0.000220397 0.00021322 0.000227765
250 1 0.1 1 7.39 1.84399e-05 1.74913e-05 1.93854e-05
250 1 1 0.001 7.39 0.0078499 0.0076861 0.00801495
250 1 1 0.01 7.39 0.0050797 0.00495082 0.00520491
250 1 1 0.1 7.39 0.00220223 0.00212706 0.00227604
250 1 1 1 7.39 0.000184399 0.000174636 0.000194106
250 1 0.01 0.001 20.09 7.76769e-05 7.60619e-05 7.93322e-05
250 1 0.01 0.01 20.09 4.87516e-05 4.7505e-05 5.00227e-05
250 1 0.01 0.1 20.09 2.12767e-05 2.05414e-05 2.20257e-05
250 1 0.01 1 20.09 1.82131e-06 1.72495e-06 1.91402e-06
250 1 0.1 0.001 20.09 0.000776254 0.000759813 0.000792842
250 1 0.1 0.01 20.09 0.000487339 0.000474691 0.000499679
250 1 0.1 0.1 20.09 0.000212742 0.00020524 0.000220331
250 1 0.1 1 20.09 1.82131e-05 1.72742e-05 1.91754e-05
250 1 1 0.001 20.09 0.00773009 0.00756542 0.00789134
250 1 1 0.01 20.09 0.00486224 0.00473608 0.00499036
250 1 1 0.1 20.09 0.00212586 0.00205054 0.00219842
250 1 1 1 20.09 0.000182131 0.0001726 0.000191682
250 1 0.01 0.001 22026 1.52027e-05 1.45535e-05 1.58466e-05
250 1 0.01 0.01 22026 1.80657e-06 1.65267e-06 1.9641e-06
250 1 0.01 0.1 22026 3.39037e-08 1.07911e-08 5.608e-08
250 1 0.01 1 22026 9.91501e-11 2.08109e-19 1.983e-10
250 1 0.1 0.001 22026 0.000151949 0.000145676 0.00015812
250 1 0.1 0.01 22026 1.80613e-05 1.65081e-05 1.96507e-05
250 1 0.1 0.1 22026 3.39037e-07 1.08167e-07 5.64756e-07
250 1 0.1 1 22026 9.91501e-10 2.08119e-18 1.983e-09
250 1 1 0.001 22026 0.0015146 0.00145434 0.00157614
250 1 1 0.01 22026 0.000180337 0.000165054 0.000195854
250 1 1 0.1 22026 3.39037e-06 1.0993e-06 5.62274e-06
250 1 1 1 22026 9.91501e-09 2.08109e-17 1.983e-08
250 1 0.01 0.001 59874 8.58237e-06 8.38583e-06 8.7823e-06
250 1 0.01 0.01 59874 4.47487e-07 4.16502e-07 4.78807e-07
250 1 0.01 0.1 59874 6.11158e-09 3.2578e-09 8.89042e-09
250 1 0.01 1 59874 7.55505e-15 9.00583e-16 1.42073e-14
250 1 0.1 0.001 59874 8.57586e-05 8.38641e-05 8.77025e-05
250 1 0.1 0.01 59874 4.4716e-06 4.15951e-06 4.7843e-06
250 1 0.1 0.1 59874 6.11155e-08 3.18528e-08 8.98266e-08
250 1 0.1 1 59874 7.55505e-14 9.00589e-15 1.42073e-13
250 1 1 0.001 59874 0.000853605 0.00083418 0.000873093
250 1 1 0.01 59874 4.45105e-05 4.14043e-05 4.76416e-05
250 1 1 0.1 59874 6.11135e-07 3.24718e-07 8.93651e-07
250 1 1 1 59874 7.55505e-13 9.00292e-14 1.4207e-12
250 1 0.01 0.001 148.41 7.49011e-05 7.32758e-05 7.6549e-05
250 1 0.01 0.01 148.41 4.64303e-05 4.52201e-05 4.76705e-05
250 1 0.01 0.1 148.41 1.9011e-05 1.83045e-05 1.96875e-05
250 1 0.01 1 148.41 1.39877e-06 1.31703e-06 1.48082e-06
250 1 0.1 0.001 148.41 0.000748533 0.000731888 0.000764692
250 1 0.1 0.01 148.41 0.000464141 0.000451643 0.000476124
250 1 0.1 0.1 148.41 0.000190098 0.000183219 0.000197031
250 1 0.1 1 148.41 1.39877e-05 1.31601e-05 1.48249e-05
250 1 1 0.001 148.41 0.00745516 0.00729534 0.0076168
250 1 1 0.01 148.41 0.00463124 0.00450632 0.00475448
250 1 1 0.1 148.41 0.00190023 0.00183148 0.00196877
250 1 1 1 148.41 0.000139877 0.000131742 0.000148285
250 1 0.01 0.001 162755 2.55091e-06 2.455e-06 2.64759e-06
250 1 0.01 0.01 162755 5.92633e-08 5.09482e-08 6.75358e-08
250 1 0.01 0.1 162755 1.44777e-12 2.01278e-13 2.63712e-12
250 1 0.01 1 162755 4.84368e-47 9.98357e-56 9.68736e-47
250 1 0.1 0.001 162755 2.54945e-05 2.45548e-05 2.64624e-05
250 1 0.1 0.01 162755 5.92462e-07 5.07679e-07 6.75566e-07
250 1 0.1 0.1 162755 1.44777e-11 2.01598e-12 2.65253e-11
250 1 0.1 1 162755 4.84368e-46 9.98357e-55 9.68736e-46
250 1 1 0.001 162755 0.00025403 0.000244566 0.000263405
250 1 1 0.01 162755 5.91382e-06 5.06802e-06 6.75229e-06
250 1 1 0.1 162755 1.44777e-10 2.05471e-11 2.65777e-10
250 1 1 1 162755 4.84368e-45 9.98357e-54 9.68736e-45
250 1 0.01 0.001 403.43 6.39064e-05 6.23923e-05 6.53717e-05
250 1 0.01 0.01 403.43 3.6278e-05 3.51907e-05 3.73241e-05
250 1 0.01 0.1 403.43 1.13979e-05 1.09177e-05 1.18897e-05
250 1 0.01 1 403.43 5.31401e-07 4.8248e-07 5.81643e-07
250 1 0.1 0.001 403.43 0.00063877 0.000623973 0.000653747
250 1 0.1 0.01 403.43 0.000362668 0.000352508 0.000373317
250 1 0.1 0.1 403.43 0.00011397 0.000109106 0.000118994
250 1 0.1 1 403.43 5.31401e-06 4.8074e-06 5.80148e-06
250 1 1 0.001 403.43 0.0063692 0.00622012 0.0065196
250 1 1 0.01 403.43 0.0036196 0.00351124 0.00372419
250 1 1 0.1 403.43 0.00113913 0.00109015 0.0011885
250 1 1 1 403.43 5.31401e-05 4.8174e-05 5.818e-05
250 1 0.01 0.001 1096.63 5.21598e-05 5.08238e-05 5.34798e-05
250 1 0.01 0.01 1096.63 2.44722e-05 2.36685e-05 2.52786e-05
250 1 0.01 0.1 1096.63 4.70618e-06 4.42525e-06 4.99442e-06
250 1 0.01 1 1096.63 1.26247e-07 1.02113e-07 1.50625e-07
250 1 0.1 0.001 1096.63 0.000521508 0.000508206 0.000534902
250 1 0.1 0.01 1096.63 0.000244699 0.000236529 0.000252865
250 1 0.1 0.1 1096.63 4.70616e-05 4.40674e-05 4.99663e-05
250 1 0.1 1 1096.63 1.26247e-06 1.02424e-06 1.49274e-06
250 1 1 0.001 1096.63 0.00520937 0.00507844 0.00534453
250 1 1 0.01 1096.63 0.00244554 0.00236479 0.00252702
250 1 1 0.1 1096.63 0.00047061 0.000441751 0.000499008
250 1 1 1 1096.63 1.26247e-05 1.03035e-05 1.50391e-05
250 1 0.01 0.001 2980.96 3.94536e-05 3.83483e-05 4.05813e-05
250 1 0.01 0.01 2980.96 1.43563e-05 1.37644e-05 1.49404e-05
250 1 0.01 0.1 2980.96 1.26681e-06 1.14068e-06 1.39362e-06
250 1 0.01 1 2980.96 1.57e-08 8.15085e-09 2.38959e-08
250 1 0.1 0.001 2980.96 0.000394349 0.000382754 0.000405279
250 1 0.1 0.01 2980.96 0.000143509 0.00013785 0.000149447
250 1 0.1 0.1 2980.96 1.2668e-05 1.13844e-05 1.39035e-05
250 1 0.1 1 2980.96 1.57e-07 8.16687e-08 2.35732e-07
250 1 1 0.001 2980.96 0.00393173 0.00382119 0.00404441
250 1 1 0.01 2980.96 0.00143166 0.00137336 0.00148878
250 1 1 0.1 2980.96 0.000126673 0.000114174 0.00013907
250 1 1 1 2980.96 1.57e-06 8.13332e-07 2.34926e-06
250 1 0.01 0.001 8103.08 2.94784e-05 2.85348e-05 3.04222e-05
250 1 0.01 0.01 8103.08 7.65832e-06 7.28278e-06 8.0455e-06
250 1 0.01 0.1 8103.08 2.75721e-07 2.27741e-07 3.23076e-07
250 1 0.01 1 8103.08 1.13451e-10 1.38569e-11 2.12577e-10
250 1 0.1 0.001 8103.08 0.000294634 0.00028523 0.000303996
250 1 0.1 0.01 8103.08 7.65737e-05 7.26793e-05 8.03668e-05
250 1 0.1 0.1 8103.08 2.75721e-06 2.28707e-06 3.24264e-06
250 1 0.1 1 8103.08 1.13451e-09 1.37866e-10 2.12595e-09
250 1 1 0.001 8103.08 0.00293688 0.00284317 0.00303084
250 1 1 0.01 8103.08 0.000765135 0.000727109 0.000803744
250 1 1 0.1 8103.08 2.75721e-05 2.28553e-05 3.22305e-05
250 1 1 1 8103.08 1.13451e-08 1.39062e-09 2.12596e-08
250 2.05 0.01 0.001 0 0.00180657 0.00179895 0.00181445
250 2.05 0.01 0.01 0 0.000661494 0.000657107 0.000665803
250 2.05 0.01 0.1 0 0.000155132 0.000153365 0.000156837
250 2.05 0.01 1 0 2.92712e-06 2.83729e-06 3.02153e-06
250 2.05 0.1 0.001 0 0.0178012 0.0177256 0.0178775
250 2.05 0.1 0.01 0 0.00657709 0.00653474 0.0066208
250 2.05 0.1 0.1 0 0.00154904 0.00153195 0.00156657
250 2.05 0.1 1 0 2.92701e-05 2.83342e-05 3.01803e-05
250 2.05 1 0.001 0 0.162891 0.162226 0.163566
250 2.05 1 0.01 0 0.0634784 0.0630627 0.0638832
250 2.05 1 0.1 0 0.0153483 0.0151763 0.0155174
250 2.05 1 1 0 0.000292627 0.000283416 0.000301936
250 2.05 0.01 0.001 1 0.00183642 0.00182833 0.00184399
250 2.05 0.01 0.01 1 0.000689931 0.000685372 0.000694436
250 2.05 0.01 0.1 1 0.000178958 0.000177029 0.000180855
250 2.05 0.01 1 1 7.03243e-06 6.85347e-06 7.20984e-06
250 2.05 0.1 0.001 1 0.0180952 0.0180199 0.0181723
250 2.05 0.1 0.01 1 0.00686015 0.00681556 0.00690407
250 2.05 0.1 0.1 1 0.00178697 0.00176812 0.0018063
250 2.05 0.1 1 1 7.0321e-05 6.86359e-05 7.20743e-05
250 2.05 1 0.001 1 0.165587 0.164919 0.166278
250 2.05 1 0.01 1 0.0662369 0.0658204 0.0666551
250 2.05 1 0.1 1 0.0177071 0.0175186 0.0178992
250 2.05 1 1 1 0.000702999 0.000685092 0.000720471
250 2.05 0.01 0.001 2.7 0.00188226 0.00187421 0.00189014
250 2.05 0.01 0.01 2.7 0.000741812 0.000737193 0.000746562
250 2.05 0.01 0.1 2.7 0.000220376 0.000218169 0.000222659
250 2.05 0.01 1 2.7 1.39473e-05 1.36831e-05 1.4206e-05
250 2.05 0.1 0.001 2.7 0.0185468 0.0184694 0.0186249
250 2.05 0.1 0.01 2.7 0.00737596 0.00732962 0.00742275
250 2.05 0.1 0.1 2.7 0.00220039 0.00217802 0.00222377
250 2.05 0.1 1 2.7 0.000139468 0.000136858 0.000142013
250 2.05 1 0.001 2.7 0.169752 0.169068 0.170437
250 2.05 1 0.01 2.7 0.0712134 0.0707765 0.0716452
250 2.05 1 0.1 2.7 0.0217936 0.0215753 0.022017
250 2.05 1 1 2.7 0.00139436 0.00136843 0.00142109
250 2.05 0.01 0.001 54.6 0.0017318 0.00172411 0.0017395
250 2.05 0.01 0.01 54.6 0.000594181 0.000590023 0.000598131
250 2.05 0.01 0.1 54.6 0.000124338 0.000122729 0.000125883
250 2.05 0.01 1 54.6 4.16871e-06 4.03095e-06 4.30205e-06
250 2.05 0.1 0.001 54.6 0.017063 0.0169899 0.0171392
250 2.05 0.1 0.01 54.6 0.00590806 0.00586846 0.00594822
250 2.05 0.1 0.1 54.6 0.00124158 0.0012259 0.0012576
250 2.05 0.1 1 54.6 4.16861e-05 4.03328e-05 4.30487e-05
250 2.05 1 0.001 54.6 0.156086 0.15543 0.156718
250 2.05 1 0.01 54.6 0.0570422 0.0566583 0.0574204
250 2.05 1 0.1 54.6 0.0123032 0.0121483 0.0124561
250 2.05 1 1 54.6 0.000416801 0.000403456 0.000430613
250 2.05 0.01 0.001 7.39 0.00192757 0.00191955 0.00193546
250 2.05 0.01 0.01 7.39 0.000782196 0.000777419 0.000787094
250 2.05 0.01 0.1 7.39 0.000254566 0.00025209 0.000257073
250 2.05 0.01 1 7.39 1.99815e-05 1.96659e-05 2.02912e-05
250 2.05 0.1 0.001 7.39 0.0189944 0.0189149 0.0190739
250 2.05 0.1 0.01 7.39 0.00777728 0.00773127 0.00782522
250 2.05 0.1 0.1 7.39 0.00254226 0.00251734 0.0025669
250 2.05 0.1 1 7.39 0.00019981 0.000196668 0.000202996
250 2.05 1 0.001 7.39 0.173861 0.173158 0.174538
250 2.05 1 0.01 7.39 0.0750679 0.0746091 0.075515
250 2.05 1 0.1 7.39 0.0252108 0.0249654 0.0254623
250 2.05 1 1 7.39 0.00199781 0.00196697 0.00202907
250 2.05 0.01 0.001 20.09 0.00185996 0.00185179 0.00186778
250 2.05 0.01 0.01 20.09 0.000723171 0.000718642 0.000727653
250 2.05 0.01 0.1 20.09 0.000210512 0.0002083 0.00021271
250 2.05 0.01 1 20.09 1.38e-05 1.35431e-05 1.40605e-05
250 2.05 0.1 0.001 20.09 0.0183265 0.0182514 0.018405
250 2.05 0.1 0.01 20.09 0.00719043 0.00714497 0.00723664
250 2.05 0.1 0.1 20.09 0.00210222 0.00208001 0.00212438
250 2.05 0.1 1 20.09 0.000137994 0.000135449 0.000140566
250 2.05 1 0.001 20.09 0.167655 0.166978 0.168332
250 2.05 1 0.01 20.09 0.0694011 0.0689677 0.0698385
250 2.05 1 0.1 20.09 0.020841 0.0206188 0.0210609
250 2.05 1 1 20.09 0.00137957 0.00135344 0.0014058
250 2.05 0.01 0.001 22026 2.14686e-07 1.48409e-07 2.79747e-07
250 2.05 0.01 0.01 22026 3.64887e-09 1.66712e-11 7.27769e-09
250 2.05 0.01 0.1 22026 1.51005e-18 4.83931e-43 3.02011e-18
250 2.05 0.01 1 22026 2.35171e-112 0 4.70343e-112
250 2.05 0.1 0.001 22026 2.10102e-06 1.45478e-06 2.74632e-06
250 2.05 0.1 0.01 22026 3.64873e-08 1.66295e-10 7.2774e-08
250 2.05 0.1 0.1 22026 1.51005e-17 4.83931e-42 3.02011e-17
250 2.05 0.1 1 22026 2.35171e-111 0 4.70343e-111
250 2.05 1 0.001 22026 1.83467e-05 1.29054e-05 2.4e-05
250 2.05 1 0.01 22026 3.64788e-07 1.58629e-09 7.27657e-07
250 2.05 1 0.1 22026 1.51005e-16 4.83931e-41 3.02011e-16
250 2.05 1 1 22026 2.35171e-110 0 4.70343e-110
250 2.05 0.01 0.001 59874 7.92562e-09 2.65008e-09 1.30471e-08
250 2.05 0.01 0.01 59874 9.24994e-11 3.73421e-16 1.84998e-10
250 2.05 0.01 0.1 59874 3.4163e-28 3.92809e-82 6.8326e-28
250 2.05 0.01 1 59874 1.61343e-202 0 3.22687e-202
250 2.05 0.1 0.001 59874 7.92562e-08 2.65008e-08 1.30471e-07
250 2.05 0.1 0.01 59874 9.24994e-10 3.73421e-15 1.84998e-09
250 2.05 0.1 0.1 59874 3.4163e-27 3.92809e-81 6.8326e-27
250 2.05 0.1 1 59874 1.61343e-201 0 3.22687e-201
250 2.05 1 0.001 59874 7.92562e-07 2.65008e-07 1.30471e-06
250 2.05 1 0.01 59874 9.24994e-09 3.73421e-14 1.84998e-08
250 2.05 1 0.1 59874 3.4163e-26 3.92809e-80 6.8326e-26
250 2.05 1 1 59874 1.61343e-200 0 3.22687e-200
250 2.05 0.01 0.001 148.41 0.00150738 0.00150016 0.00151426
250 2.05 0.01 0.01 148.41 0.000409677 0.000406547 0.000412807
250 2.05 0.01 0.1 148.41 4.17835e-05 4.10129e-05 4.25695e-05
250 2.05 0.01 1 148.41 5.1788e-07 4.72019e-07 5.64789e-07
250 2.05 0.1 0.001 148.41 0.0148578 0.0147897 0.0149288
250 2.05 0.1 0.01 148.41 0.00407353 0.00404136 0.00410474
250 2.05 0.1 0.1 148.41 0.000417294 0.000409741 0.000424967
250 2.05 0.1 1 148.41 5.17875e-06 4.71641e-06 5.64434e-06
250 2.05 1 0.001 148.41 0.136229 0.135633 0.136823
250 2.05 1 0.01 148.41 0.0393356 0.0390411 0.0396321
250 2.05 1 0.1 148.41 0.00413959 0.00406435 0.00421379
250 2.05 1 1 148.41 5.17846e-05 4.70688e-05 5.62999e-05
250 2.05 0.01 0.001 162755 0 0 0
250 2.05 0.01 0.01 162755 0 0 0
250 2.05 0.01 0.1 162755 0 0 0
250 2.05 0.01 1 162755 0 0 0
250 2.05 0.1 0.001 162755 0 0 0
250 2.05 0.1 0.01 162755 0 0 0
250 2.05 0.1 0.1 162755 0 0 0
250 2.05 0.1 1 162755 0 0 0
250 2.05 1 0.001 162755 0 0 0
250 2.05 1 0.01 162755 0 0 0
250 2.05 1 0.1 162755 0 0 0
250 2.05 1 1 162755 0 0 0
250 2.05 0.01 0.001 403.43 0.00116182 0.00115587 0.00116779
250 2.05 0.01 0.01 403.43 0.000194857 0.000192919 0.000196812
250 2.05 0.01 0.1 403.43 6.28561e-06 6.04027e-06 6.5393e-06
250 2.05 0.01 1 403.43 6.06197e-08 4.40202e-08 7.69443e-08
250 2.05 0.1 0.001 403.43 0.0114529 0.0113942 0.0115105
250 2.05 0.1 0.01 403.43 0.00193761 0.00191898 0.00195655
250 2.05 0.1 0.1 403.43 6.27799e-05 6.03263e-05 6.52389e-05
250 2.05 0.1 1 403.43 6.06197e-07 4.41157e-07 7.67896e-07
250 2.05 1 0.001 403.43 0.105091 0.104561 0.105599
250 2.05 1 0.01 403.43 0.0187133 0.0185307 0.0188967
250 2.05 1 0.1 403.43 0.000623089 0.000598192 0.000648059
250 2.05 1 1 403.43 6.06197e-06 4.43016e-06 7.6772e-06
250 2.05 0.01 0.001 1096.63 0.000665478 0.000661339 0.00066967
250 2.05 0.01 0.01 1096.63 4.06433e-05 3.99511e-05 4.13395e-05
250 2.05 0.01 0.1 1096.63 2.50335e-07 2.11415e-07 2.88652e-07
250 2.05 0.01 1 1096.63 3.78851e-12 1.88209e-12 5.71017e-12
250 2.05 0.1 0.001 1096.63 0.00656187 0.00652053 0.00660264
250 2.05 0.1 0.01 1096.63 0.000404271 0.000397475 0.000411159
250 2.05 0.1 0.1 1096.63 2.50305e-06 2.11031e-06 2.88982e-06
250 2.05 0.1 1 1096.63 3.78851e-11 1.89183e-11 5.68552e-11
250 2.05 1 0.001 1096.63 0.0602868 0.0599255 0.0606513
250 2.05 1 0.01 1096.63 0.00391134 0.00384688 0.00397633
250 2.05 1 0.1 1096.63 2.50111e-05 2.12058e-05 2.89077e-05
250 2.05 1 1 1096.63 3.78851e-10 1.88382e-10 5.69301e-10
250 2.05 0.01 0.001 2980.96 0.000173485 0.000171613 0.000175354
250 2.05 0.01 0.01 2980.96 2.05518e-06 1.93004e-06 2.17843e-06
250 2.05 0.01 0.1 2980.96 4.36681e-09 2.61392e-09 6.18925e-09
250 2.05 0.01 1 2980.96 6.87303e-23 1.70792e-25 1.37287e-22
250 2.05 0.1 0.001 2980.96 0.00171194 0.00169368 0.00173017
250 2.05 0.1 0.01 2980.96 2.04463e-05 1.91944e-05 2.17241e-05
